,id,album_id,album_name,duration_ms,popularity,track_name,artists,msPlayed,endTime,release_date,genres
134,73WwLsqz0sZQucwkeyybus,6ST5jKASoHoEU1T7pgq5cE,The Midnight Sun,178588,58,The Midnight Sun,['Hakone'],170744,2023-01-06 17:31,2022-05-20,[]
135,30HCB1FoE77IfGRyNv4eFq,2guirTSEqLizK7j9i1MTTZ,Nevermind (Remastered),255080,69,In Bloom,['Nirvana'],160274,2023-01-06 17:33,1991-09-26,[]
136,2aLgFG14lYLiV8YYziZI7Q,1l3v5h34S4SMNKFblH6pkr,Letting Go,181792,58,Letting Go,['Ron Adelaar'],176630,2023-01-06 17:36,2022-05-06,[]
137,4OI6jrwpj1xkejfp6R5uj2,4GbaledvjJ39zGpUtwB3pT,Pale Horizon,144770,58,"Hana, My Love",['Spencer Zahn'],132484,2023-01-06 17:38,2022-05-13,[]
138,6rvLFPlMaxi0kVdBJDdbUQ,4q5qxUovkv7VjfOfkLzHOU,Gaia (The Shape Of Piano To Come Vol. I),242924,23,Gaia - The Shape Of Piano To Come Vol. I,['Angel Ruediger'],213892,2023-01-06 17:42,2020-10-12,[]
139,5M9WoeUS6hg8b1YRWMFx0M,1kXMEkViaETUcA6KQNXuv4,Rannoch Moor,116000,41,Rannoch Moor,['Quinn MacKenzie'],112319,2023-01-06 17:44,2020-02-28,[]
140,2iOeUalTtkixjGZbwkEiGd,5o4AGZzBjLYVNupbR9GZFE,Monmartre,101579,42,Monmartre,['Serouj'],99774,2023-01-06 17:45,2019-01-29,[]
141,7jCRVvGKxzAMWDqIiW2T53,39pSeV5BLaPnUAQUtx6ww1,Preludes,139771,49,City Prelude,['Julius Nilsson'],137728,2023-01-06 17:48,2022-12-01,[]
142,31dgOyBLg64GEgdbsBjwXy,39eaolcUiLPvOYBVwfgIEx,The Blue Hour,285309,42,My Piano Night,['Federico Albanese'],262345,2023-01-06 17:52,2016-01-15,[]
143,2ITf0bqgdjdjFIwoVyJW7r,7CpCr4dd0czgA82c8BY8bc,Valzer della quiete,236000,26,Valzer della quiete,['Aiden Button'],226446,2023-01-06 17:56,2021-01-22,[]
144,5R1Bs4CW8kDoVFZpeuTQiy,2UF3PeBmkML3yJdCLVlclD,Golden Skies,72074,51,Kind Soul,"['Edwin Pearson', 'Peter Delafose', 'Fomadd']",195073,2023-01-06 17:59,2021-07-19,[]
145,2p5THyuNwpJ9c7ex3TN383,0nz4s5aDqAOYKdbogoo15X,Nowesind,119120,65,Nowesind,['Jacob David'],119120,2023-01-06 18:01,2022-02-25,[]
146,1sINJB2tVaHV5r3iKCACHv,3XJLsmXh2yyehGaUn0FWDC,Reframe,127109,59,Reframe,['Norman Dück'],127109,2023-01-06 18:03,2022-04-08,[]
147,1JQ6Xm1JrvHfvAqhl5pwaA,2tzbNCAUTmW4MIM2Ulvrwl,Commodores,256426,75,Easy,['Commodores'],4090,2023-01-06 18:09,1977-01-01,[]
148,0qemIQjSxcKyf42VPfZnfa,4vAhQeeWkSjVn0p5GAaLBx,How Can You Mend A Broken Heart,212800,74,"Night Fever - From ""Saturday Night Fever"" Soundtrack",['Bee Gees'],212800,2023-01-06 18:09,2020-12-11,[]
149,14Hg8gKCCboRLw0yXpcrMV,6siJjSXj7shJrMIKY1yMzE,Sweet Harmony,162310,60,Sweet Harmony,"['Plastik Funk', 'Dario Trapani', 'Ivan Cappello', 'Sh3']",4827,2023-01-06 18:09,2022-01-21,[]
150,3ZSqMer9RLSglvi18bWXYV,1PjYHybPrB6rU3qABrNldm,Berlin Calling (The Soundtrack by Paul Kalkbrenner),230500,68,Sky and Sand,"['Paul Kalkbrenner', 'Fritz Kalkbrenner']",230500,2023-01-06 18:13,2013-07-12,[]
151,5vmRQ3zELMLUQPo2FLQ76x,6OMYQUITdN6wBaWfEtgooI,The Age of Consent,302413,74,Smalltown Boy,['Bronski Beat'],302413,2023-01-06 18:18,1984-10-15,[]
152,5ubvP9oKmxLUVq506fgLhk,4vAhQeeWkSjVn0p5GAaLBx,How Can You Mend A Broken Heart,285373,80,Stayin Alive,['Bee Gees'],285373,2023-01-06 18:23,2020-12-11,[]
153,2tHiQoEBpbwpoPJQ435LJ8,7yph4dnSdjHs2ke5ZZU2Lu,Dedicated To The Moon,290866,20,Easy Lady,['Ivana Spagna'],71611,2023-01-06 18:24,1998-04-07,[]
154,2Wb9ejnmy27DUTUe9YF5Ew,1W1b52vaEcE3wfWk4WQH6q,The Definitive Collection,260426,60,All Night Long (All Night) - Single Version,['Lionel Richie'],6970,2023-01-06 18:25,2003,[]
155,2cX2coZS1PYBfPs8wgbdWE,4vAhQeeWkSjVn0p5GAaLBx,How Can You Mend A Broken Heart,196213,76,More Than A Woman,['Bee Gees'],2560,2023-01-06 18:25,2020-12-11,[]
156,2WfaOiMkCvy7F5fcp2zZ8L,1ER3B6zev5JEAaqhnyyfbf,Hunting High and Low,225280,86,Take on Me,['a-ha'],19020,2023-01-06 18:25,1985-06-01,[]
157,4xtYHxx1Gzb5vxlY3sVICD,4NL19dugdmwp27q1oBaFiv,L'Incredibile Peppino Di Capri,135720,43,Saint-Tropez Twist,['Peppino Di Capri'],27890,2023-01-06 18:25,1958-11-26,[]
158,53PlbcGzLTx65vjaS6tG0N,3g5K7IOTOSY6nIfu7lj562,Ready For Romance,230000,60,Atlantis Is Calling (S.O.S. for Love),['Modern Talking'],5900,2023-01-06 18:25,1986,[]
159,0v1XpBHnsbkCn7iJ9Ucr1l,0Q9SljCrM0CL0bR23MuP69,Crush,224493,80,It's My Life,['Bon Jovi'],13650,2023-01-06 18:26,2000-01-01,[]
160,7rWgGyRK7RAqAAXy4bLft9,7iLuHJkrb9KHPkMgddYigh,Voulez-Vous,260893,75,Angeleyes,['ABBA'],780,2023-01-06 18:26,1979,[]
161,7pgFHs8K5OgB9PGDY3sysE,2ujt9WEAr3yiAMtQHHkyC4,7,346240,60,Feed Your Head,['Paul Kalkbrenner'],346240,2023-01-06 18:31,2015-08-07,[]
162,7pgFHs8K5OgB9PGDY3sysE,2ujt9WEAr3yiAMtQHHkyC4,7,346240,60,Feed Your Head,['Paul Kalkbrenner'],438792,2023-01-06 18:39,2015-08-07,[]
163,7pgFHs8K5OgB9PGDY3sysE,2ujt9WEAr3yiAMtQHHkyC4,7,346240,60,Feed Your Head,['Paul Kalkbrenner'],346240,2023-01-06 18:44,2015-08-07,[]
164,7pgFHs8K5OgB9PGDY3sysE,2ujt9WEAr3yiAMtQHHkyC4,7,346240,60,Feed Your Head,['Paul Kalkbrenner'],346240,2023-01-06 18:50,2015-08-07,[]
165,7pgFHs8K5OgB9PGDY3sysE,2ujt9WEAr3yiAMtQHHkyC4,7,346240,60,Feed Your Head,['Paul Kalkbrenner'],346240,2023-01-06 18:56,2015-08-07,[]
166,7pgFHs8K5OgB9PGDY3sysE,2ujt9WEAr3yiAMtQHHkyC4,7,346240,60,Feed Your Head,['Paul Kalkbrenner'],163469,2023-01-06 18:59,2015-08-07,[]
167,20HCH8XT2EK1QYe1loAJ8E,54vSb9255iZKykjuytWbZh,Play Me Again,390638,65,Moon (And It Went Like),"['Kid Francescoli', 'Julia Minkin']",440228,2023-01-06 19:06,2017-03-03,[]
168,20HCH8XT2EK1QYe1loAJ8E,54vSb9255iZKykjuytWbZh,Play Me Again,390638,65,Moon (And It Went Like),"['Kid Francescoli', 'Julia Minkin']",390638,2023-01-06 19:12,2017-03-03,[]
169,20HCH8XT2EK1QYe1loAJ8E,54vSb9255iZKykjuytWbZh,Play Me Again,390638,65,Moon (And It Went Like),"['Kid Francescoli', 'Julia Minkin']",114788,2023-01-06 19:27,2017-03-03,[]
170,6nqq13r13sPOS7C3ydOi7L,6FoaIAh5ydGk4iEk32ECpk,Quasar,250604,50,Quasar,['Tevvez'],352215,2023-01-06 19:33,2021-06-07,[]
171,5Z8Dj3LtbyCMiwE86rhg2f,6o86bV7TAt5x4exc2qLDqC,Actual Life (April 14 - December 17 2020),285375,73,Marea (we’ve lost dancing),"['Fred again..', 'The Blessed Madonna']",6559,2023-01-06 19:42,2021-04-15,[]
172,4NZdu1A7BaLDXFmoAvazPS,1HBOLQ0QoDkGDGnjhfdzPy,The Turn,138253,51,Surface Waves,['Ben Crosland'],43051,2023-01-06 19:43,2020-06-19,[]
173,5Z8Dj3LtbyCMiwE86rhg2f,6o86bV7TAt5x4exc2qLDqC,Actual Life (April 14 - December 17 2020),285375,73,Marea (we’ve lost dancing),"['Fred again..', 'The Blessed Madonna']",1625,2023-01-07 07:05,2021-04-15,[]
174,0qemIQjSxcKyf42VPfZnfa,4vAhQeeWkSjVn0p5GAaLBx,How Can You Mend A Broken Heart,212800,74,"Night Fever - From ""Saturday Night Fever"" Soundtrack",['Bee Gees'],5387,2023-01-07 07:05,2020-12-11,[]
175,6nqq13r13sPOS7C3ydOi7L,6FoaIAh5ydGk4iEk32ECpk,Quasar,250604,50,Quasar,['Tevvez'],352215,2023-01-07 07:12,2021-06-07,[]
176,5Z8Dj3LtbyCMiwE86rhg2f,6o86bV7TAt5x4exc2qLDqC,Actual Life (April 14 - December 17 2020),285375,73,Marea (we’ve lost dancing),"['Fred again..', 'The Blessed Madonna']",200872,2023-01-07 07:24,2021-04-15,[]
177,5Gm2tHCFTzb0vHZfReSr5f,4RWOkpGgca2uscV8PX9CeR,Silfur,211440,47,Opus 18 - Silfur Version,"[""Dustin O'Halloran""]",200179,2023-01-07 08:31,2021-06-11,[]
178,6JmgdhklkWQBWZBhh8Too2,1vj9YCKCsagqPUV5rdfDVX,Crossing Paths,178958,47,Crossing Paths,['Lake Isabel'],174270,2023-01-07 08:34,2020-07-24,[]
179,2p5THyuNwpJ9c7ex3TN383,0nz4s5aDqAOYKdbogoo15X,Nowesind,119120,65,Nowesind,['Jacob David'],429,2023-01-07 08:35,2022-02-25,[]
180,3iTkd7x5X2LIVKu7JNwqHR,2KOI69X6VG66offffHQvjg,The Pious Bird of Good Omen,191106,55,Albatross - 2018 Master,['Fleetwood Mac'],278,2023-01-07 08:35,1969-08-15,[]
181,3iTkd7x5X2LIVKu7JNwqHR,2KOI69X6VG66offffHQvjg,The Pious Bird of Good Omen,191106,55,Albatross - 2018 Master,['Fleetwood Mac'],25620,2023-01-07 08:35,1969-08-15,[]
182,6JmgdhklkWQBWZBhh8Too2,1vj9YCKCsagqPUV5rdfDVX,Crossing Paths,178958,47,Crossing Paths,['Lake Isabel'],174270,2023-01-07 08:38,2020-07-24,[]
183,3iTkd7x5X2LIVKu7JNwqHR,2KOI69X6VG66offffHQvjg,The Pious Bird of Good Omen,191106,55,Albatross - 2018 Master,['Fleetwood Mac'],148837,2023-01-07 08:40,1969-08-15,[]
184,2p5THyuNwpJ9c7ex3TN383,0nz4s5aDqAOYKdbogoo15X,Nowesind,119120,65,Nowesind,['Jacob David'],112331,2023-01-07 08:42,2022-02-25,[]
185,70pC9IQb39VDNUm3Uio5kD,0sHbXMgCDveBs71HiIJulB,Petites danses et rêveries,146090,68,Un sourire et une larme (valse),['Tom Kristiaan'],140372,2023-01-07 08:44,2022-05-20,[]
186,7Jrx30VldPaujIaP3c2SJn,75lQPJlmH7f4DlqyOpemjO,Un Cadeau,157077,57,Un Cadeau,['Nel Swerts'],153478,2023-01-07 08:47,2022-02-18,[]
187,5vz0Vls8TbtlI58CHQrIpb,08ACq6XiMkbZr3pouk4piJ,Träumerei,127250,62,Träumerei,['Jørg Sorensen'],126131,2023-01-07 08:49,2021-10-08,[]
188,6axlKJ7OnW6zxM16Hxwbb0,1ZwWzrEoQskuYYnN9bMXgB,Solace,151764,69,Solace,['Claire Lerdier'],114017,2023-01-07 08:51,2022-12-09,[]
189,3y3GMygxjeZ8VQDfEoyKh7,6Djgy4mo37pXQgBsLrdFYj,As I Dream,184583,62,As I Dream,['Johannes Bornlöf'],178601,2023-01-07 08:54,2022-05-13,[]
190,7fBv7CLKzipRk6EC6TWHOB,0P3oVJBFOv3TDXlYRhGL7s,Beauty Behind The Madness,242253,87,The Hills,['The Weeknd'],160067,2023-01-07 08:56,2015-08-28,[]
191,5RrvMr9cuBvmINeTDJvTYH,3Z0iahrofwT3yOgryg08wR,Ostern - Klassische Musik,136706,2,"Prelude and Fugue in C Major, BWV 846: I. Prelude","['Johann Sebastian Bach', 'Fazıl Say']",164795,2023-01-07 08:59,2023-03-27,[]
192,0RdeSJMPOXBb8a1MmEP7Fq,5mxzoB3Xja5f0sVuI1nsv3,Svaj,146812,59,Svaj,['Jacob David'],139262,2023-01-07 09:01,2022-04-22,[]
193,2POquMHNneRC4HApAiV2QA,5YgaRDfpuLueyi5hqncqLt,"Folsom Field, Boulder, CO 7/14/18 (Live)",795186,33,"Franklin's Tower - Live at Folsom Field, Boulder, CO, 7/14/2018",['Dead & Company'],198610,2023-01-07 09:05,2018-07-14,[]
194,6nEtaXKHUnrcbTjagD9mXC,4lvsDfnDzSQ5SbV8vAGMW9,Silverfog,156014,58,Silverfog,['Claudio Polle'],152283,2023-01-07 09:07,2022-01-02,[]
195,4OXMONKgLmW0FZGU6Sm7Hf,1XhIG4rUpR4cNXiegHFsU7,Sunlight Sadness,151479,58,Sunlight Sadness,['Højsgaard'],145263,2023-01-07 09:10,2022-03-25,[]
196,13efPu5TlBN9X9oOo9ItBv,6plr80ML2wuePhF4AqR2bQ,Stardust,175844,59,Stardust,"['MrHeadA$$Trendy', 'Limbo']",242977,2023-01-07 09:14,2019-12-11,[]
197,1sINJB2tVaHV5r3iKCACHv,3XJLsmXh2yyehGaUn0FWDC,Reframe,127109,59,Reframe,['Norman Dück'],124617,2023-01-07 09:16,2022-04-08,[]
198,63oFS9JTsvadCXUqwqA7p0,74x8LKWeBPXDJxB0IDlCep,Shizukana,131786,67,Shizukana,['Isshi Matsuriza'],128635,2023-01-07 09:18,2022-04-08,[]
199,0sCPbmOcdRcTWVDjHh22id,6vtn108mEHEwVw0Lu1I4HO,Hour of Rest,112653,60,Hour of Rest,['William Cas'],107764,2023-01-07 09:20,2021-10-01,[]
